,date,derv,t-1,t-2,t-3,t-4,t-5,t-6,t-7,t-8,t-9,t-10,Value
5173,2021-07-26 22:10:00+00:00,-5.892132225014489e-07,0.44196,0.44196,0.44196,0.445008,0.445008,0.448056,0.448056,0.451104,0.451104,0.454152,0.438912
5174,2021-07-26 22:20:00+00:00,0.0,0.438912,0.44196,0.44196,0.44196,0.445008,0.445008,0.448056,0.448056,0.451104,0.451104,0.438912
5175,2021-07-26 22:30:00+00:00,0.0,0.438912,0.438912,0.44196,0.44196,0.44196,0.445008,0.445008,0.448056,0.448056,0.451104,0.438912
5176,2021-07-26 22:40:00+00:00,-5.888717156105198e-07,0.438912,0.438912,0.438912,0.44196,0.44196,0.44196,0.445008,0.445008,0.448056,0.448056,0.435864
5177,2021-07-26 22:50:00+00:00,5.887579679351073e-07,0.435864,0.438912,0.438912,0.438912,0.44196,0.44196,0.44196,0.445008,0.445008,0.448056,0.438912
5178,2021-07-26 23:00:00+00:00,-5.886442641946795e-07,0.438912,0.435864,0.438912,0.438912,0.438912,0.44196,0.44196,0.44196,0.445008,0.445008,0.435864
5179,2021-07-26 23:10:00+00:00,0.0,0.435864,0.438912,0.435864,0.438912,0.438912,0.438912,0.44196,0.44196,0.44196,0.445008,0.435864
5180,2021-07-26 23:20:00+00:00,0.0,0.435864,0.435864,0.438912,0.435864,0.438912,0.438912,0.438912,0.44196,0.44196,0.44196,0.435864
5181,2021-07-26 23:30:00+00:00,-5.883034163288931e-07,0.435864,0.435864,0.435864,0.438912,0.435864,0.438912,0.438912,0.438912,0.44196,0.44196,0.432816
5182,2021-07-26 23:40:00+00:00,0.0,0.432816,0.435864,0.435864,0.435864,0.438912,0.435864,0.438912,0.438912,0.438912,0.44196,0.432816
5183,2021-07-26 23:50:00+00:00,0.0,0.432816,0.432816,0.435864,0.435864,0.435864,0.438912,0.435864,0.438912,0.438912,0.438912,0.432816
5184,2021-07-27 00:00:00+00:00,0.0,0.432816,0.432816,0.432816,0.435864,0.435864,0.435864,0.438912,0.435864,0.438912,0.438912,0.432816
5185,2021-07-27 00:10:00+00:00,0.0,0.432816,0.432816,0.432816,0.432816,0.435864,0.435864,0.435864,0.438912,0.435864,0.438912,0.432816
5186,2021-07-27 00:20:00+00:00,0.0,0.432816,0.432816,0.432816,0.432816,0.432816,0.435864,0.435864,0.435864,0.438912,0.435864,0.432816
5187,2021-07-27 00:30:00+00:00,0.0,0.432816,0.432816,0.432816,0.432816,0.432816,0.432816,0.435864,0.435864,0.435864,0.438912,0.432816
5188,2021-07-27 00:40:00+00:00,-5.875096376252882e-07,0.432816,0.432816,0.432816,0.432816,0.432816,0.432816,0.432816,0.435864,0.435864,0.435864,0.429768
5189,2021-07-27 00:50:00+00:00,0.0,0.429768,0.432816,0.432816,0.432816,0.432816,0.432816,0.432816,0.432816,0.435864,0.435864,0.429768
5190,2021-07-27 01:00:00+00:00,0.0,0.429768,0.429768,0.432816,0.432816,0.432816,0.432816,0.432816,0.432816,0.432816,0.435864,0.429768
5191,2021-07-27 01:10:00+00:00,0.0,0.429768,0.429768,0.429768,0.432816,0.432816,0.432816,0.432816,0.432816,0.432816,0.432816,0.429768
5192,2021-07-27 01:20:00+00:00,0.0,0.429768,0.429768,0.429768,0.429768,0.432816,0.432816,0.432816,0.432816,0.432816,0.432816,0.429768
5193,2021-07-27 01:30:00+00:00,0.0,0.429768,0.429768,0.429768,0.429768,0.429768,0.432816,0.432816,0.432816,0.432816,0.432816,0.429768
5194,2021-07-27 01:40:00+00:00,0.0,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.432816,0.432816,0.432816,0.432816,0.429768
5195,2021-07-27 01:50:00+00:00,0.0,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.432816,0.432816,0.432816,0.429768
5196,2021-07-27 02:00:00+00:00,0.0,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.432816,0.432816,0.429768
5197,2021-07-27 02:10:00+00:00,0.0,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.432816,0.429768
5198,2021-07-27 02:20:00+00:00,0.0,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768
5199,2021-07-27 02:30:00+00:00,0.0,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768
5200,2021-07-27 02:40:00+00:00,0.0,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768
5201,2021-07-27 02:50:00+00:00,0.0,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768
5202,2021-07-27 03:00:00+00:00,0.0,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768
5203,2021-07-27 03:10:00+00:00,-5.858158754564665e-07,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.42672
5204,2021-07-27 03:20:00+00:00,0.0,0.42672,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.42672
5205,2021-07-27 03:30:00+00:00,0.0,0.42672,0.42672,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.42672
5206,2021-07-27 03:40:00+00:00,0.0,0.42672,0.42672,0.42672,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.42672
5207,2021-07-27 03:50:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.429768,0.429768,0.429768,0.429768,0.429768,0.429768,0.42672
5208,2021-07-27 04:00:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.429768,0.429768,0.429768,0.429768,0.429768,0.42672
5209,2021-07-27 04:10:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.429768,0.429768,0.429768,0.429768,0.42672
5210,2021-07-27 04:20:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.429768,0.429768,0.429768,0.42672
5211,2021-07-27 04:30:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.429768,0.429768,0.42672
5212,2021-07-27 04:40:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.429768,0.42672
5213,2021-07-27 04:50:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672
5214,2021-07-27 05:00:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672
5215,2021-07-27 05:10:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672
5216,2021-07-27 05:20:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672
5217,2021-07-27 05:30:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672
5218,2021-07-27 05:40:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672
5219,2021-07-27 05:50:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672
5220,2021-07-27 06:00:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672
5221,2021-07-27 06:10:00+00:00,0.0,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672
5222,2021-07-27 06:20:00+00:00,-5.836844121026418e-07,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.423672
5223,2021-07-27 06:30:00+00:00,5.835726593911536e-07,0.423672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672
5224,2021-07-27 06:40:00+00:00,-5.834609494640113e-07,0.42672,0.423672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.423672
5225,2021-07-27 06:50:00+00:00,0.0,0.423672,0.42672,0.423672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.423672
5226,2021-07-27 07:00:00+00:00,0.0,0.423672,0.423672,0.42672,0.423672,0.42672,0.42672,0.42672,0.42672,0.42672,0.42672,0.423672
5227,2021-07-27 07:10:00+00:00,0.0,0.423672,0.423672,0.423672,0.42672,0.423672,0.42672,0.42672,0.42672,0.42672,0.42672,0.423672
5228,2021-07-27 07:20:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.42672,0.423672,0.42672,0.42672,0.42672,0.42672,0.423672
5229,2021-07-27 07:30:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.42672,0.423672,0.42672,0.42672,0.42672,0.423672
5230,2021-07-27 07:40:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.42672,0.423672,0.42672,0.42672,0.423672
5231,2021-07-27 07:50:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.42672,0.423672,0.42672,0.423672
5232,2021-07-27 08:00:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.42672,0.423672,0.423672
5233,2021-07-27 08:10:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.42672,0.423672
5234,2021-07-27 08:20:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672
5235,2021-07-27 08:30:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672
5236,2021-07-27 08:40:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672
5237,2021-07-27 08:50:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672
5238,2021-07-27 09:00:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672
5239,2021-07-27 09:10:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672
5240,2021-07-27 09:20:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672
5241,2021-07-27 09:30:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672
5242,2021-07-27 09:40:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672
5243,2021-07-27 09:50:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672
5244,2021-07-27 10:00:00+00:00,0.0,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672
5245,2021-07-27 10:10:00+00:00,-5.811248808388933e-07,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.420624
5246,2021-07-27 10:20:00+00:00,0.0,0.420624,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.420624
5247,2021-07-27 10:30:00+00:00,0.0,0.420624,0.420624,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.420624
5248,2021-07-27 10:40:00+00:00,0.0,0.420624,0.420624,0.420624,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.420624
5249,2021-07-27 10:50:00+00:00,0.0,0.420624,0.420624,0.420624,0.420624,0.423672,0.423672,0.423672,0.423672,0.423672,0.423672,0.420624
5250,2021-07-27 11:00:00+00:00,0.0,0.420624,0.420624,0.420624,0.420624,0.420624,0.423672,0.423672,0.423672,0.423672,0.423672,0.420624
5251,2021-07-27 11:10:00+00:00,0.0,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.423672,0.423672,0.423672,0.423672,0.420624
5252,2021-07-27 11:20:00+00:00,0.0,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.423672,0.423672,0.423672,0.420624
5253,2021-07-27 11:30:00+00:00,0.0,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.423672,0.423672,0.420624
5254,2021-07-27 11:40:00+00:00,-5.801294251998468e-07,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.423672,0.417576
5255,2021-07-27 11:50:00+00:00,0.0,0.417576,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.417576
5256,2021-07-27 12:00:00+00:00,0.0,0.417576,0.417576,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.417576
5257,2021-07-27 12:10:00+00:00,0.0,0.417576,0.417576,0.417576,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.417576
5258,2021-07-27 12:20:00+00:00,0.0,0.417576,0.417576,0.417576,0.417576,0.420624,0.420624,0.420624,0.420624,0.420624,0.420624,0.417576
5259,2021-07-27 12:30:00+00:00,0.0,0.417576,0.417576,0.417576,0.417576,0.417576,0.420624,0.420624,0.420624,0.420624,0.420624,0.417576
5260,2021-07-27 12:40:00+00:00,0.0,0.417576,0.417576,0.417576,0.417576,0.417576,0.417576,0.420624,0.420624,0.420624,0.420624,0.417576
5261,2021-07-27 12:50:00+00:00,-5.793575365900009e-07,0.417576,0.417576,0.417576,0.417576,0.417576,0.417576,0.417576,0.420624,0.420624,0.420624,0.414528
5262,2021-07-27 13:00:00+00:00,0.0,0.414528,0.417576,0.417576,0.417576,0.417576,0.417576,0.417576,0.417576,0.420624,0.420624,0.414528
5263,2021-07-27 13:10:00+00:00,0.0,0.414528,0.414528,0.417576,0.417576,0.417576,0.417576,0.417576,0.417576,0.417576,0.420624,0.414528
5264,2021-07-27 13:20:00+00:00,0.0,0.414528,0.414528,0.414528,0.417576,0.417576,0.417576,0.417576,0.417576,0.417576,0.417576,0.414528
5265,2021-07-27 13:30:00+00:00,-5.78917378917378e-07,0.414528,0.414528,0.414528,0.414528,0.417576,0.417576,0.417576,0.417576,0.417576,0.417576,0.41148
5266,2021-07-27 13:40:00+00:00,0.0,0.41148,0.414528,0.414528,0.414528,0.414528,0.417576,0.417576,0.417576,0.417576,0.417576,0.41148
5267,2021-07-27 13:50:00+00:00,0.0,0.41148,0.41148,0.414528,0.414528,0.414528,0.414528,0.417576,0.417576,0.417576,0.417576,0.41148
5268,2021-07-27 14:00:00+00:00,0.0,0.41148,0.41148,0.41148,0.414528,0.414528,0.414528,0.414528,0.417576,0.417576,0.417576,0.41148
5269,2021-07-27 14:10:00+00:00,0.0,0.41148,0.41148,0.41148,0.41148,0.414528,0.414528,0.414528,0.414528,0.417576,0.417576,0.41148
5270,2021-07-27 14:20:00+00:00,-5.783681214421243e-07,0.41148,0.41148,0.41148,0.41148,0.41148,0.414528,0.414528,0.414528,0.414528,0.417576,0.408432
5271,2021-07-27 14:30:00+00:00,0.0,0.408432,0.41148,0.41148,0.41148,0.41148,0.41148,0.414528,0.414528,0.414528,0.414528,0.408432
5272,2021-07-27 14:40:00+00:00,0.0,0.408432,0.408432,0.41148,0.41148,0.41148,0.41148,0.41148,0.414528,0.414528,0.414528,0.408432
5273,2021-07-27 14:50:00+00:00,0.0,0.408432,0.408432,0.408432,0.41148,0.41148,0.41148,0.41148,0.41148,0.414528,0.414528,0.408432
5274,2021-07-27 15:00:00+00:00,0.0,0.408432,0.408432,0.408432,0.408432,0.41148,0.41148,0.41148,0.41148,0.41148,0.414528,0.408432
5275,2021-07-27 15:10:00+00:00,0.0,0.408432,0.408432,0.408432,0.408432,0.408432,0.41148,0.41148,0.41148,0.41148,0.41148,0.408432
5276,2021-07-27 15:20:00+00:00,-5.777103866565571e-07,0.408432,0.408432,0.408432,0.408432,0.408432,0.408432,0.41148,0.41148,0.41148,0.41148,0.405384
5277,2021-07-27 15:30:00+00:00,0.0,0.405384,0.408432,0.408432,0.408432,0.408432,0.408432,0.408432,0.41148,0.41148,0.41148,0.405384
5278,2021-07-27 15:40:00+00:00,-5.774914740431973e-07,0.405384,0.405384,0.408432,0.408432,0.408432,0.408432,0.408432,0.408432,0.41148,0.41148,0.402336
5279,2021-07-27 15:50:00+00:00,0.0,0.402336,0.405384,0.405384,0.408432,0.408432,0.408432,0.408432,0.408432,0.408432,0.41148,0.402336
5280,2021-07-27 16:00:00+00:00,0.0,0.402336,0.402336,0.405384,0.405384,0.408432,0.408432,0.408432,0.408432,0.408432,0.408432,0.402336
5281,2021-07-27 16:10:00+00:00,-5.771634160197029e-07,0.402336,0.402336,0.402336,0.405384,0.405384,0.408432,0.408432,0.408432,0.408432,0.408432,0.399288
5282,2021-07-27 16:20:00+00:00,0.0,0.399288,0.402336,0.402336,0.402336,0.405384,0.405384,0.408432,0.408432,0.408432,0.408432,0.399288
5283,2021-07-27 16:30:00+00:00,0.0,0.399288,0.399288,0.402336,0.402336,0.402336,0.405384,0.405384,0.408432,0.408432,0.408432,0.399288
5284,2021-07-27 16:40:00+00:00,-5.768357305071906e-07,0.399288,0.399288,0.399288,0.402336,0.402336,0.402336,0.405384,0.405384,0.408432,0.408432,0.39624
5285,2021-07-27 16:50:00+00:00,0.0,0.39624,0.399288,0.399288,0.399288,0.402336,0.402336,0.402336,0.405384,0.405384,0.408432,0.39624
5286,2021-07-27 17:00:00+00:00,-5.76617480136208e-07,0.39624,0.39624,0.399288,0.399288,0.399288,0.402336,0.402336,0.402336,0.405384,0.405384,0.393192
5287,2021-07-27 17:10:00+00:00,0.0,0.393192,0.39624,0.39624,0.399288,0.399288,0.399288,0.402336,0.402336,0.402336,0.405384,0.393192
5288,2021-07-27 17:20:00+00:00,-5.763993948562775e-07,0.393192,0.393192,0.39624,0.39624,0.399288,0.399288,0.399288,0.402336,0.402336,0.402336,0.390144
5289,2021-07-27 17:30:00+00:00,0.0,0.390144,0.393192,0.393192,0.39624,0.39624,0.399288,0.399288,0.399288,0.402336,0.402336,0.390144
5290,2021-07-27 17:40:00+00:00,0.0,0.390144,0.390144,0.393192,0.393192,0.39624,0.39624,0.399288,0.399288,0.399288,0.402336,0.390144
5291,2021-07-27 17:50:00+00:00,-5.760725760725752e-07,0.390144,0.390144,0.390144,0.393192,0.393192,0.39624,0.39624,0.399288,0.399288,0.399288,0.387096
5292,2021-07-27 18:00:00+00:00,-5.759637188208608e-07,0.387096,0.390144,0.390144,0.390144,0.393192,0.393192,0.39624,0.39624,0.399288,0.399288,0.384048
5293,2021-07-27 18:10:00+00:00,0.0,0.384048,0.387096,0.390144,0.390144,0.390144,0.393192,0.393192,0.39624,0.39624,0.399288,0.384048
5294,2021-07-27 18:20:00+00:00,0.0,0.384048,0.384048,0.387096,0.390144,0.390144,0.390144,0.393192,0.393192,0.39624,0.39624,0.384048
5295,2021-07-27 18:30:00+00:00,-5.756373937677045e-07,0.384048,0.384048,0.384048,0.387096,0.390144,0.390144,0.390144,0.393192,0.393192,0.39624,0.381
5296,2021-07-27 18:40:00+00:00,0.0,0.381,0.384048,0.384048,0.384048,0.387096,0.390144,0.390144,0.390144,0.393192,0.393192,0.381
5297,2021-07-27 18:50:00+00:00,0.0,0.381,0.381,0.384048,0.384048,0.384048,0.387096,0.390144,0.390144,0.390144,0.393192,0.381
5298,2021-07-27 19:00:00+00:00,-5.753114382785948e-07,0.381,0.381,0.381,0.384048,0.384048,0.384048,0.387096,0.390144,0.390144,0.390144,0.377952
5299,2021-07-27 19:10:00+00:00,0.0,0.377952,0.381,0.381,0.381,0.384048,0.384048,0.384048,0.387096,0.390144,0.390144,0.377952
5300,2021-07-27 19:20:00+00:00,0.0,0.377952,0.377952,0.381,0.381,0.381,0.384048,0.384048,0.384048,0.387096,0.390144,0.377952
5301,2021-07-27 19:30:00+00:00,0.0,0.377952,0.377952,0.377952,0.381,0.381,0.381,0.384048,0.384048,0.384048,0.387096,0.377952
5302,2021-07-27 19:40:00+00:00,-5.748774047529225e-07,0.377952,0.377952,0.377952,0.377952,0.381,0.381,0.381,0.384048,0.384048,0.384048,0.374904
5303,2021-07-27 19:50:00+00:00,0.0,0.374904,0.377952,0.377952,0.377952,0.377952,0.381,0.381,0.381,0.384048,0.384048,0.374904
5304,2021-07-27 20:00:00+00:00,0.0,0.374904,0.374904,0.377952,0.377952,0.377952,0.377952,0.381,0.381,0.381,0.384048,0.374904
5305,2021-07-27 20:10:00+00:00,0.0,0.374904,0.374904,0.374904,0.377952,0.377952,0.377952,0.377952,0.381,0.381,0.381,0.374904
5306,2021-07-27 20:20:00+00:00,-5.744440256313598e-07,0.374904,0.374904,0.374904,0.374904,0.377952,0.377952,0.377952,0.377952,0.381,0.381,0.371856
5307,2021-07-27 20:30:00+00:00,0.0,0.371856,0.374904,0.374904,0.374904,0.374904,0.377952,0.377952,0.377952,0.377952,0.381,0.371856
5308,2021-07-27 20:40:00+00:00,-5.742275810097957e-07,0.371856,0.371856,0.374904,0.374904,0.374904,0.374904,0.377952,0.377952,0.377952,0.377952,0.368808
5309,2021-07-27 20:50:00+00:00,0.0,0.368808,0.371856,0.371856,0.374904,0.374904,0.374904,0.374904,0.377952,0.377952,0.377952,0.368808
5310,2021-07-27 21:00:00+00:00,-5.740112994350378e-07,0.368808,0.368808,0.371856,0.371856,0.374904,0.374904,0.374904,0.374904,0.377952,0.377952,0.36576
5311,2021-07-27 21:10:00+00:00,0.0,0.36576,0.368808,0.368808,0.371856,0.371856,0.374904,0.374904,0.374904,0.374904,0.377952,0.36576
5312,2021-07-27 21:20:00+00:00,0.0,0.36576,0.36576,0.368808,0.368808,0.371856,0.371856,0.374904,0.374904,0.374904,0.374904,0.36576
5313,2021-07-27 21:30:00+00:00,-5.736871823828337e-07,0.36576,0.36576,0.36576,0.368808,0.368808,0.371856,0.371856,0.374904,0.374904,0.374904,0.362712
5314,2021-07-27 21:40:00+00:00,0.0,0.362712,0.36576,0.36576,0.36576,0.368808,0.368808,0.371856,0.371856,0.374904,0.374904,0.362712
5315,2021-07-27 21:50:00+00:00,0.0,0.362712,0.362712,0.36576,0.36576,0.36576,0.368808,0.368808,0.371856,0.371856,0.374904,0.362712
5316,2021-07-27 22:00:00+00:00,-5.733634311512406e-07,0.362712,0.362712,0.362712,0.36576,0.36576,0.36576,0.368808,0.368808,0.371856,0.371856,0.359664
5317,2021-07-27 22:10:00+00:00,0.0,0.359664,0.362712,0.362712,0.362712,0.36576,0.36576,0.36576,0.368808,0.368808,0.371856,0.359664
5318,2021-07-27 22:20:00+00:00,0.0,0.359664,0.359664,0.362712,0.362712,0.362712,0.36576,0.36576,0.36576,0.368808,0.368808,0.359664
5319,2021-07-27 22:30:00+00:00,-5.730400451212625e-07,0.359664,0.359664,0.359664,0.362712,0.362712,0.362712,0.36576,0.36576,0.36576,0.368808,0.356616
5320,2021-07-27 22:40:00+00:00,0.0,0.356616,0.359664,0.359664,0.359664,0.362712,0.362712,0.362712,0.36576,0.36576,0.36576,0.356616
5321,2021-07-27 22:50:00+00:00,0.0,0.356616,0.356616,0.359664,0.359664,0.359664,0.362712,0.362712,0.362712,0.36576,0.36576,0.356616
5322,2021-07-27 23:00:00+00:00,0.0,0.356616,0.356616,0.356616,0.359664,0.359664,0.359664,0.362712,0.362712,0.362712,0.36576,0.356616
5323,2021-07-27 23:10:00+00:00,0.0,0.356616,0.356616,0.356616,0.356616,0.359664,0.359664,0.359664,0.362712,0.362712,0.362712,0.356616
5324,2021-07-27 23:20:00+00:00,-5.725018782870013e-07,0.356616,0.356616,0.356616,0.356616,0.356616,0.359664,0.359664,0.359664,0.362712,0.362712,0.353568
5325,2021-07-27 23:30:00+00:00,0.0,0.353568,0.356616,0.356616,0.356616,0.356616,0.356616,0.359664,0.359664,0.359664,0.362712,0.353568
5326,2021-07-27 23:40:00+00:00,0.0,0.353568,0.353568,0.356616,0.356616,0.356616,0.356616,0.356616,0.359664,0.359664,0.359664,0.353568
5327,2021-07-27 23:50:00+00:00,0.0,0.353568,0.353568,0.353568,0.356616,0.356616,0.356616,0.356616,0.356616,0.359664,0.359664,0.353568
5328,2021-07-28 00:00:00+00:00,0.0,0.353568,0.353568,0.353568,0.353568,0.356616,0.356616,0.356616,0.356616,0.356616,0.359664,0.353568
5329,2021-07-28 00:10:00+00:00,0.0,0.353568,0.353568,0.353568,0.353568,0.353568,0.356616,0.356616,0.356616,0.356616,0.356616,0.353568
5330,2021-07-28 00:20:00+00:00,-5.718574108818002e-07,0.353568,0.353568,0.353568,0.353568,0.353568,0.353568,0.356616,0.356616,0.356616,0.356616,0.35052
5331,2021-07-28 00:30:00+00:00,0.0,0.35052,0.353568,0.353568,0.353568,0.353568,0.353568,0.353568,0.356616,0.356616,0.356616,0.35052
5332,2021-07-28 00:40:00+00:00,0.0,0.35052,0.35052,0.353568,0.353568,0.353568,0.353568,0.353568,0.353568,0.356616,0.356616,0.35052
5333,2021-07-28 00:50:00+00:00,0.0,0.35052,0.35052,0.35052,0.353568,0.353568,0.353568,0.353568,0.353568,0.353568,0.356616,0.35052
5334,2021-07-28 01:00:00+00:00,0.0,0.35052,0.35052,0.35052,0.35052,0.353568,0.353568,0.353568,0.353568,0.353568,0.353568,0.35052
5335,2021-07-28 01:10:00+00:00,0.0,0.35052,0.35052,0.35052,0.35052,0.35052,0.353568,0.353568,0.353568,0.353568,0.353568,0.35052
5336,2021-07-28 01:20:00+00:00,-5.712143928035972e-07,0.35052,0.35052,0.35052,0.35052,0.35052,0.35052,0.353568,0.353568,0.353568,0.353568,0.347472
5337,2021-07-28 01:30:00+00:00,0.0,0.347472,0.35052,0.35052,0.35052,0.35052,0.35052,0.35052,0.353568,0.353568,0.353568,0.347472
5338,2021-07-28 01:40:00+00:00,0.0,0.347472,0.347472,0.35052,0.35052,0.35052,0.35052,0.35052,0.35052,0.353568,0.353568,0.347472
5339,2021-07-28 01:50:00+00:00,0.0,0.347472,0.347472,0.347472,0.35052,0.35052,0.35052,0.35052,0.35052,0.35052,0.353568,0.347472
5340,2021-07-28 02:00:00+00:00,0.0,0.347472,0.347472,0.347472,0.347472,0.35052,0.35052,0.35052,0.35052,0.35052,0.35052,0.347472
5341,2021-07-28 02:10:00+00:00,0.0,0.347472,0.347472,0.347472,0.347472,0.347472,0.35052,0.35052,0.35052,0.35052,0.35052,0.347472
5342,2021-07-28 02:20:00+00:00,0.0,0.347472,0.347472,0.347472,0.347472,0.347472,0.347472,0.35052,0.35052,0.35052,0.35052,0.347472
5343,2021-07-28 02:30:00+00:00,0.0,0.347472,0.347472,0.347472,0.347472,0.347472,0.347472,0.347472,0.35052,0.35052,0.35052,0.347472
5344,2021-07-28 02:40:00+00:00,0.0,0.347472,0.347472,0.347472,0.347472,0.347472,0.347472,0.347472,0.347472,0.35052,0.35052,0.347472
5345,2021-07-28 02:50:00+00:00,0.0,0.347472,0.347472,0.347472,0.347472,0.347472,0.347472,0.347472,0.347472,0.347472,0.35052,0.347472
